order_id,product_id,review_id,add_to_cart_order,reordered,review_id.1
20,45007,20,2,1,20
20,21137,20,3,0,20
20,47209,20,4,1,20
20,34230,20,5,1,20
20,8053,20,6,1,20
20,27521,20,7,1,20
21,46979,21,1,0,21
21,38383,21,2,0,21
21,28986,21,3,1,21
21,30391,21,4,1,21
21,37687,21,5,0,21
21,38266,21,6,1,21
21,4799,21,7,1,21
21,24184,21,8,1,21
21,12891,21,9,1,21
22,2707,22,1,0,22
22,33351,22,2,0,22
22,19051,22,3,1,22
22,41844,22,4,1,22
22,432,22,5,0,22
22,36170,22,6,0,22
22,47284,22,7,0,22
23,41950,23,1,1,23
23,24852,23,2,1,23
23,49478,23,3,1,23
23,47766,23,4,1,23
23,28985,23,5,1,23
23,49435,23,6,1,23
23,11182,23,7,0,23
23,29127,23,8,1,23
23,26949,23,9,1,23
23,26209,23,10,1,23
23,21527,23,11,1,23
23,13083,23,12,1,23
23,37022,23,13,1,23
23,41065,23,14,1,23
23,37646,23,15,1,23
23,21405,23,16,1,23
23,13629,23,17,1,23
23,39928,23,18,1,23
23,47626,23,19,1,23
23,1577,23,20,1,23
23,35921,23,21,1,23
23,581,23,22,0,23
23,30489,23,23,1,23
23,1994,23,24,1,23
23,25919,23,25,1,23
23,46969,23,26,0,23
23,28199,23,27,1,23
23,2228,23,28,0,23
23,28769,23,29,0,23
23,11789,23,30,0,23
23,44628,23,31,0,23
24,45535,24,1,1,24
24,44359,24,2,1,24
24,626,24,3,1,24
24,17720,24,4,1,24
24,22935,24,5,1,24
25,47119,25,1,1,25
25,33741,25,2,1,25
25,14126,25,3,1,25
25,33401,25,4,1,25
25,329,25,5,1,25
25,45633,25,6,1,25
25,4920,25,7,1,25
25,21137,25,8,1,25
26,13598,26,1,1,26
26,24852,26,2,1,26
26,48679,26,3,0,26
26,5450,26,4,0,26
26,21903,26,5,0,26
27,35715,27,1,0,27
27,22270,27,2,0,27
27,29598,27,3,0,27
27,45537,27,4,0,27
27,3330,27,5,0,27
27,36968,27,6,0,27
27,20906,27,7,0,27
27,34134,27,8,0,27
27,31469,27,9,0,27
28,31717,28,1,1,28
28,26209,28,2,1,28
28,8518,28,3,1,28
28,31562,28,4,0,28
28,27966,28,5,1,28
28,13776,28,6,0,28
29,19702,29,1,1,29
29,42719,29,2,1,29
29,26604,29,3,1,29
29,27744,29,4,1,29
29,36550,29,5,0,29
29,46665,29,6,0,29
29,32622,29,7,0,29
30,32403,30,1,1,30
30,23909,30,2,1,30
30,36978,30,3,1,30
30,9007,30,4,1,30
30,14165,30,5,1,30
30,4137,30,6,1,30
30,21100,30,7,1,30
30,29443,30,8,1,30
30,33331,30,9,1,30
30,13245,30,10,0,30
31,24850,31,1,0,31
31,35782,31,2,1,31
31,24852,31,3,1,31
31,49683,31,4,1,31
31,13383,31,5,1,31
31,47626,31,6,1,31
31,9515,31,7,1,31
31,22963,31,8,0,31
31,12384,31,9,1,31
31,16797,31,10,1,31
31,13629,31,11,0,31
31,15995,31,12,0,31
31,42736,31,13,1,31
31,49610,31,14,1,31
31,46906,31,15,1,31
31,14778,31,16,1,31
31,33825,31,17,0,31
31,27845,31,18,1,31
31,17600,31,19,1,31
31,24830,31,20,0,31
31,40708,31,21,0,31
31,44987,31,22,0,31
31,34126,31,23,0,31
31,15937,31,24,0,31
31,42243,31,25,0,31
31,24622,31,26,0,31
31,5652,31,27,0,31
31,34448,31,28,0,31
31,26620,31,29,0,31
32,17482,32,1,0,32
33,42193,33,1,0,33
33,11777,33,2,0,33
33,24852,33,3,0,33
33,25138,33,4,0,33
33,20082,33,5,0,33
33,45774,33,6,0,33
33,11143,33,7,0,33
33,41999,33,8,0,33
33,45645,33,9,0,33
33,5322,33,10,0,33
33,38656,33,11,0,33
33,8277,33,12,0,33
33,42817,33,13,0,33
33,8671,33,14,0,33
33,38414,33,15,0,33
33,23774,33,16,0,33
34,12745,34,1,1,34
34,31640,34,2,1,34
34,21137,34,3,0,34
34,21961,34,4,0,34
34,38293,34,5,0,34
34,41793,34,6,0,34
34,21903,34,7,1,34
34,21791,34,8,0,34
34,37335,34,9,0,34
34,38689,34,10,0,34
34,8277,34,11,0,34
34,13730,34,12,0,34
34,36735,34,13,1,34
34,6972,34,14,0,34
34,21393,34,15,0,34
34,8088,34,16,0,34
34,22935,34,17,0,34
34,47766,34,18,0,34
34,44418,34,19,0,34
34,21938,34,20,0,34
34,10749,34,21,0,34
34,15290,34,22,0,34
34,26620,34,23,0,34
34,7021,34,24,0,34
34,3957,34,25,1,34
34,2658,34,26,0,34
35,22888,35,1,0,35
35,46906,35,2,1,35
35,24024,35,3,1,35
36,39877,36,1,0,36
36,37646,36,2,0,36
36,26209,36,3,0,36
36,18880,36,4,0,36
36,10537,36,5,1,36
36,21903,36,6,1,36
36,27104,36,7,1,36
36,28842,36,8,0,36
36,8518,36,9,0,36
36,20114,36,10,0,36
36,32537,36,11,0,36
37,46979,37,1,0,37
37,16759,37,2,0,37
37,27966,37,3,0,37
37,48825,37,4,0,37
37,5825,37,5,0,37
37,37886,37,6,0,37
37,12440,37,7,0,37
37,46025,37,8,0,37
37,44923,37,9,0,37
37,39251,37,10,0,37
38,24852,38,1,1,38
38,43352,38,2,1,38
38,26604,38,3,1,38
38,33120,38,4,1,38
38,16083,38,5,1,38
38,17568,38,6,0,38
38,28985,38,7,1,38
38,47626,38,8,1,38
38,34688,38,9,1,38
38,14084,38,10,1,38
38,3896,38,11,1,38
38,10912,38,12,0,38
38,26915,38,13,0,38
38,25527,38,14,0,38
38,31288,38,15,0,38
38,12745,38,16,0,38
38,11737,38,17,0,38
38,8277,38,18,1,38
38,20520,38,19,1,38
38,28842,38,20,1,38
38,42701,38,21,1,38
39,16349,39,1,1,39
39,22935,39,2,1,39
39,13176,39,3,1,39
39,40251,39,4,0,39
39,23400,39,5,0,39
39,45748,39,6,0,39
39,40913,39,7,0,39
39,27966,39,8,0,39
39,21137,39,9,0,39
39,28899,39,10,1,39
39,19886,39,11,1,39
39,48908,39,12,0,39
39,14684,39,13,0,39
39,900,39,14,0,39
39,24765,39,15,0,39
39,1322,39,16,0,39
39,15941,39,17,0,39
39,47325,39,18,0,39
39,6873,39,19,1,39
40,20842,40,1,1,40
40,3374,40,2,0,40
40,34487,40,3,1,40
40,42888,40,4,1,40
40,4210,40,5,1,40
40,23909,40,6,1,40
40,21158,40,7,1,40
40,47950,40,8,0,40
40,43690,40,9,1,40
40,18966,40,10,0,40
40,100,40,11,1,40
41,42943,41,1,0,41
41,44355,41,2,0,41
41,6416,41,3,0,41
41,25945,41,4,0,41
41,33787,41,5,0,41
41,33698,41,6,0,41
41,15522,41,7,0,41
41,6507,41,8,0,41
41,22782,41,9,0,41
41,33754,41,10,0,41
41,9901,41,11,0,41
42,21137,42,1,1,42
42,8048,42,2,0,42
42,14979,42,3,0,42
43,11005,43,1,0,43
43,21560,43,2,0,43
43,13852,43,3,1,43
44,43920,44,1,0,44
44,47766,44,2,1,44
44,42265,44,3,0,44
44,781,44,4,0,44
44,26317,44,5,0,44
44,5883,44,6,0,44
45,10749,45,1,1,45
45,43662,45,2,1,45
45,13263,45,3,1,45
45,21077,45,4,1,45
45,22935,45,5,1,45
45,12614,45,6,1,45
45,46505,45,7,1,45
45,25890,45,8,1,45
45,16759,45,9,1,45
45,14992,45,10,0,45
45,5991,45,11,0,45
46,27845,46,1,1,46
46,24852,46,2,1,46
46,16521,46,3,1,46
46,4421,46,4,1,46
47,41787,47,1,1,47
47,40825,47,2,1,47
47,44614,47,3,1,47
47,37405,47,4,1,47
47,13033,47,5,1,47
47,27356,47,6,1,47
48,45774,48,1,0,48
48,11143,48,2,0,48
48,48186,48,3,0,48
48,22395,48,4,0,48
48,7863,48,5,0,48
48,16083,48,6,0,48
48,17872,48,7,1,48
48,5479,48,8,1,48
48,45356,48,9,1,48
48,39947,48,10,1,48
48,20113,48,11,1,48
48,19677,48,12,1,48
48,8467,48,13,1,48
48,13176,48,14,0,48
48,41787,48,15,1,48
49,41661,49,1,0,49
49,22819,49,2,0,49
49,13772,49,3,0,49
49,35921,49,4,0,49
49,36070,49,5,0,49
49,32429,49,6,0,49
49,22556,49,7,0,49
49,1408,49,8,0,49
49,46147,49,9,0,49
49,40898,49,10,0,49
49,35601,49,11,0,49
49,28609,49,12,0,49
49,43568,49,13,0,49
49,26769,49,14,0,49
50,31778,50,1,1,50
50,27549,50,2,1,50
50,7644,50,3,1,50
50,20654,50,4,1,50
50,44830,50,5,1,50
50,28204,50,6,1,50
50,40190,50,7,1,50
50,10439,50,8,0,50
51,34746,51,1,1,51
51,3765,51,2,1,51
51,3560,51,3,1,51
51,2778,51,4,1,51
51,33050,51,5,1,51
51,28427,51,6,1,51
51,23744,51,7,1,51
51,5818,51,8,1,51
52,24512,52,1,0,52
52,44142,52,2,1,52
52,20691,52,3,0,52
52,17108,52,4,0,52
52,4853,52,5,0,52
52,34358,52,6,0,52
52,13536,52,7,1,52
52,22144,52,8,0,52
52,14617,52,9,0,52
52,24235,52,10,0,52
52,28928,52,11,1,52
52,49395,52,12,1,52
53,25461,53,1,0,53
53,20468,53,2,1,53
53,24391,53,3,1,53
53,21146,53,4,1,53
53,23182,53,5,1,53
53,39959,53,6,1,53
53,39434,53,7,1,53
53,6195,53,8,1,53
53,45429,53,9,1,53
53,23700,53,10,1,53
53,49409,53,11,1,53
53,7785,53,12,1,53
54,40852,54,1,1,54
54,22899,54,2,1,54
55,16797,55,1,1,55
55,12572,55,2,1,55
55,49235,55,3,0,55
55,11046,55,4,0,55
55,21903,55,5,1,55
55,5965,55,6,0,55
56,21137,56,1,0,56
56,13176,56,2,0,56
56,36011,56,3,0,56
56,42265,56,4,0,56
56,35951,56,5,0,56
56,44008,56,6,0,56
56,38293,56,7,0,56
56,19508,56,8,0,56
56,43772,56,9,0,56
56,28851,56,10,0,56
56,30489,56,11,0,56
56,10912,56,12,0,56
56,46906,56,13,0,56
56,27323,56,14,0,56
56,5077,56,15,0,56
56,4138,56,16,0,56
56,694,56,17,0,56
56,27966,56,18,0,56
57,27845,57,1,0,57
57,27966,57,2,0,57
57,26604,57,3,0,57
57,12703,57,4,0,57
57,20632,57,5,0,57
57,19049,57,6,0,57
57,13176,57,7,0,57
57,45007,57,8,0,57
57,34126,57,9,0,57
57,40363,57,10,1,57
57,38777,57,11,0,57
57,34584,57,12,0,57
57,4957,57,13,1,57
57,33754,57,14,1,57
57,18523,57,15,1,57
57,33787,57,16,1,57
57,24489,57,17,0,57
57,38159,57,18,0,57
58,22935,58,1,1,58
58,22474,58,2,1,58
58,24184,58,3,1,58
58,5025,58,4,1,58
58,18288,58,5,1,58
59,47766,59,1,1,59
59,12699,59,2,1,59
59,28204,59,3,1,59
59,46654,59,4,1,59
59,21903,59,5,1,59
59,46906,59,6,1,59
60,13176,60,1,1,60
60,31720,60,2,1,60
60,23029,60,3,0,60
61,32239,61,1,1,61
61,35181,61,2,1,61
61,20738,61,3,1,61
61,42403,61,4,1,61
61,5422,61,5,1,61
61,27020,61,6,1,61
61,5884,61,7,1,61
61,27086,61,8,1,61
61,40028,61,9,1,61
61,9387,61,10,1,61
61,21333,61,11,1,61
62,24852,62,1,1,62
62,42803,62,2,1,62
62,19348,62,3,1,62
62,38618,62,4,1,62
62,43662,62,5,1,62
62,12896,62,6,1,62
62,22620,62,7,1,62
62,24985,62,8,1,62
62,14870,62,9,1,62
63,13176,63,1,1,63
63,16083,63,2,1,63
63,14947,63,3,1,63
63,21137,63,4,1,63
63,43352,63,5,1,63
63,21405,63,6,1,63
63,4920,63,7,1,63
63,47209,63,8,1,63
63,26604,63,9,1,63
63,6489,63,10,1,63
63,35939,63,11,1,63
63,22825,63,12,1,63
63,45066,63,13,1,63
63,41874,63,14,1,63
63,41658,63,15,1,63
64,48628,64,1,1,64
64,2091,64,2,1,64
64,38689,64,3,1,64
64,33373,64,4,0,64
64,30561,64,5,1,64
64,34,64,6,1,64
64,30489,64,7,1,64
64,27104,64,8,1,64
64,10621,64,9,0,64
64,9839,64,10,0,64
64,38419,64,11,0,64
64,12872,64,12,1,64
65,6194,65,1,0,65
65,35,65,2,1,65
66,24852,66,1,1,66
66,28204,66,2,1,66
66,43352,66,3,1,66
66,36186,66,4,1,66
66,28299,66,5,1,66
66,26604,66,6,1,66
66,12875,66,7,1,66
66,12914,66,8,1,66
66,46041,66,9,1,66
66,12456,66,10,0,66
66,21936,66,11,1,66
66,35042,66,12,0,66
66,16997,66,13,0,66
66,5450,66,14,1,66
66,10255,66,15,1,66
66,1148,66,16,1,66
66,1181,66,17,1,66
66,48426,66,18,0,66
66,32538,66,19,0,66
67,48577,67,1,0,67
67,44233,67,2,0,67
67,30480,67,3,1,67
67,34939,67,4,0,67
67,44142,67,5,0,67
67,37687,67,6,1,67
67,5240,67,7,1,67
67,39279,67,8,1,67
67,32691,67,9,1,67
67,32959,67,10,1,67
67,34126,67,11,1,67
67,13984,67,12,1,67
67,34530,67,13,1,67
67,41950,67,14,1,67
67,36550,67,15,1,67
68,24363,68,1,1,68
68,20542,68,2,1,68
68,45007,68,3,0,68
68,8518,68,4,0,68
68,42625,68,5,0,68
68,40604,68,6,0,68
68,22312,68,7,0,68
69,6765,69,1,0,69
69,19393,69,2,0,69
69,30450,69,3,1,69
69,29627,69,4,1,69
69,25010,69,5,1,69
69,2078,69,6,1,69
70,23044,70,1,1,70
70,5101,70,2,1,70
70,14992,70,3,1,70
70,17329,70,4,0,70
70,21278,70,5,1,70
70,44014,70,6,1,70
70,10492,70,7,1,70
70,31471,70,8,1,70
70,48984,70,9,0,70
71,22620,71,1,1,71
71,14464,71,2,1,71
71,21005,71,3,0,71
71,17022,71,4,0,71
71,49363,71,5,1,71
71,45483,71,6,1,71
71,20268,71,7,1,71
71,9340,71,8,1,71
71,10145,71,9,0,71
71,9176,71,10,0,71
71,215,71,11,0,71
71,7547,71,12,0,71
71,6142,71,13,1,71
72,30027,72,1,0,72
72,27521,72,2,0,72
72,45741,72,3,1,72
72,27845,72,4,1,72
72,30881,72,5,1,72
72,30233,72,6,1,72
72,2314,72,7,1,72
72,46650,72,8,1,72
73,20842,73,1,1,73
73,21137,73,2,1,73
73,43101,73,3,1,73
73,36869,73,4,0,73
73,27966,73,5,1,73
73,36606,73,6,1,73
73,42342,73,7,1,73
73,30489,73,8,1,73
73,2269,73,9,1,73
74,35221,74,1,0,74
74,47766,74,2,1,74
74,43073,74,3,0,74
74,8138,74,4,0,74
74,45,74,5,0,74
74,44142,74,6,0,74
74,49533,74,7,0,74
74,14633,74,8,0,74
74,5764,74,9,1,74
74,8424,74,10,0,74
74,34496,74,11,0,74
74,43908,74,12,0,74
74,45007,74,13,0,74
75,24852,75,1,1,75
75,6015,75,2,1,75
75,5428,75,3,1,75
75,23650,75,4,1,75
75,3957,75,5,1,75
75,5876,75,6,1,75
76,2974,76,1,1,76
76,41290,76,2,1,76
76,45037,76,3,1,76
77,19820,77,1,0,77
77,14877,77,2,0,77
77,2639,77,3,0,77
77,34503,77,4,1,77
77,4614,77,5,1,77
77,36011,77,6,1,77
77,9076,77,7,1,77
77,3919,77,8,1,77
78,28204,78,1,1,78
78,39107,78,2,0,78
78,24852,78,3,1,78
79,21137,79,1,1,79
79,14466,79,2,1,79
79,13176,79,3,1,79
79,1374,79,4,1,79
79,9955,79,5,1,79
79,43858,79,6,1,79
79,446,79,7,1,79
79,43086,79,8,1,79
79,30391,79,9,1,79
79,49383,79,10,1,79
79,34126,79,11,1,79
79,19057,79,12,1,79
79,39928,79,13,0,79
79,39877,79,14,1,79
79,22825,79,15,1,79
79,36082,79,16,0,79
79,8277,79,17,1,79
79,20995,79,18,1,79
79,12456,79,19,1,79
79,43760,79,20,1,79
79,33569,79,21,1,79
79,45063,79,22,0,79
79,31225,79,23,1,79
79,45633,79,24,1,79
79,27509,79,25,0,79
79,49175,79,26,1,79
79,20113,79,27,1,79
79,216,79,28,0,79
79,13524,79,29,1,79
79,8174,79,30,0,79
79,32177,79,31,0,79
80,10385,80,1,1,80
80,27966,80,2,1,80
80,23165,80,3,1,80
80,9595,80,4,1,80
80,20186,80,5,0,80
80,9267,80,6,0,80
81,21903,81,1,1,81
81,38026,81,2,1,81
81,22825,81,3,1,81
81,28204,81,4,1,81
81,10912,81,5,1,81
81,43129,81,6,1,81
81,5785,81,7,1,81
81,6948,81,8,1,81
81,4962,81,9,0,81
81,10125,81,10,1,81
81,16797,81,11,0,81
82,45603,82,1,1,82
82,40706,82,2,1,82
82,11520,82,3,0,82
82,22632,82,4,0,82
82,18567,82,5,0,82
82,27086,82,6,0,82
82,39029,82,7,0,82
82,22372,82,8,0,82
83,8277,83,1,1,83
83,35595,83,2,1,83
83,21137,83,3,0,83
83,35907,83,4,1,83
83,2086,83,5,1,83
83,17281,83,6,1,83
83,43768,83,7,0,83
84,43876,84,1,0,84
84,21368,84,2,0,84
84,49381,84,3,0,84
84,34450,84,4,0,84
84,12195,84,5,0,84
84,11597,84,6,1,84
84,49267,84,7,0,84
84,11210,84,8,0,84
84,44142,84,9,1,84
84,48697,84,10,0,84
84,32624,84,11,1,84
84,13780,84,12,1,84
84,24271,84,13,0,84
85,16168,85,1,1,85
85,21372,85,2,1,85
85,18998,85,3,1,85
85,38884,85,4,0,85
85,39803,85,5,0,85
85,26767,85,6,0,85
85,33198,85,7,1,85
86,42556,86,1,0,86
86,41519,86,2,0,86
86,36956,86,3,0,86
87,13249,87,1,1,87
87,15599,87,2,0,87
87,22000,87,3,0,87
87,27360,87,4,0,87
87,24852,87,5,1,87
87,38739,87,6,1,87
88,44422,88,1,0,88
88,21616,88,2,0,88
88,14084,88,3,1,88
88,21903,88,4,0,88
89,45066,89,1,1,89
89,40516,89,2,0,89
89,45570,89,3,1,89
89,25527,89,4,1,89
89,30135,89,5,1,89
89,16797,89,6,1,89
89,21252,89,7,1,89
89,40852,89,8,1,89
89,44422,89,9,1,89
89,23375,89,10,1,89
89,2476,89,11,0,89
89,39662,89,12,0,89
90,29447,90,1,1,90
90,36724,90,2,1,90
90,49247,90,3,1,90
90,19182,90,4,1,90
90,37646,90,5,1,90
90,16254,90,6,1,90
90,3330,90,7,1,90
90,27156,90,8,1,90
90,4656,90,9,1,90
90,781,90,10,0,90
90,37193,90,11,0,90
90,3376,90,12,0,90
90,3896,90,13,0,90
90,42110,90,14,0,90
91,5077,91,1,0,91
91,24852,91,2,0,91
91,30233,91,3,0,91
91,15613,91,4,0,91
91,32566,91,5,0,91
91,6052,91,6,0,91
91,9018,91,7,0,91
91,41220,91,8,0,91
91,26369,91,9,0,91
91,1263,91,10,0,91
91,35221,91,11,0,91
91,29603,91,12,0,91
91,49340,91,13,0,91
92,14705,92,1,1,92
92,1399,92,2,1,92
92,32085,92,3,1,92
92,20561,92,4,1,92
92,7781,92,5,1,92
92,12817,92,6,1,92
92,39041,92,7,1,92
92,7648,92,8,1,92
92,17807,92,9,1,92
92,17080,92,10,0,92
92,40174,92,11,0,92
92,16953,92,12,1,92
93,19660,93,1,1,93
93,39275,93,2,1,93
93,22362,93,3,1,93
93,46061,93,4,0,93
94,12341,94,1,1,94
94,10258,94,2,1,94
95,2915,95,1,1,95
95,1826,95,2,1,95
95,35458,95,3,1,95
95,19368,95,4,1,95
95,16871,95,5,1,95
95,24852,95,6,1,95
95,41276,95,7,1,95
96,34350,96,1,0,96
96,43091,96,2,0,96
96,36310,96,3,1,96
96,43986,96,4,1,96
96,21553,96,5,1,96
96,21296,96,6,1,96
96,26806,96,7,1,96
96,35321,96,8,1,96
97,11576,97,1,0,97
97,11651,97,2,1,97
97,22008,97,3,0,97
97,5150,97,4,1,97
97,8230,97,5,0,97
97,30627,97,6,0,97
97,546,97,7,0,97
97,16840,97,8,0,97
97,18829,97,9,0,97
97,8123,97,10,0,97
98,37067,98,1,0,98
98,5161,98,2,0,98
98,27845,98,3,0,98
98,27966,98,4,0,98
98,14491,98,5,0,98
98,22210,98,6,0,98
98,38985,98,7,0,98
98,12492,98,8,0,98
98,30529,98,9,0,98
98,46807,98,10,0,98
98,6541,98,11,0,98
98,32647,98,12,0,98
98,32831,98,13,0,98
98,17579,98,14,0,98
98,29544,98,15,0,98
98,25949,98,16,0,98
98,16185,98,17,0,98
98,5456,98,18,0,98
98,38274,98,19,0,98
98,21137,98,20,0,98
98,28985,98,21,0,98
99,21909,99,1,0,99
99,27470,99,2,0,99
99,24852,99,3,0,99
99,9582,99,4,0,99
99,34262,99,5,0,99
99,23020,99,6,0,99
99,35221,99,7,0,99
99,37709,99,8,0,99
99,5737,99,9,0,99
99,27829,99,10,0,99
99,36724,99,11,0,99
99,37158,99,12,0,99
99,23952,99,13,0,99
99,39275,99,14,0,99
99,24159,99,15,0,99
99,28058,99,16,0,99
100,13575,100,1,1,100
100,16797,100,2,1,100
100,21292,100,3,1,100
101,47626,101,1,0,101
101,44632,101,2,1,101
101,35221,101,3,1,101
101,26620,101,4,1,101
101,39947,101,5,1,101
101,18362,101,6,1,101
101,45123,101,7,1,101
102,2855,102,1,1,102
102,13078,102,2,1,102
103,27796,103,1,0,103
103,14147,103,2,0,103
103,13988,103,3,0,103
103,5991,103,4,0,103
103,34953,103,5,1,103
103,40542,103,6,1,103
103,21010,103,7,0,103
103,34287,103,8,0,103
103,30021,103,9,0,103
104,35547,104,1,1,104
104,19057,104,2,1,104
104,39928,104,3,1,104
104,40706,104,4,1,104
104,21137,104,5,1,104
104,46654,104,6,1,104
104,45007,104,7,1,104
104,3952,104,8,1,104
104,30391,104,9,0,104
104,22935,104,10,1,104
104,5450,104,11,0,104
104,13629,104,12,1,104
104,11782,104,13,1,104
104,31557,104,14,1,104
104,4799,104,15,0,104
105,17400,105,1,0,105
105,40516,105,2,0,105
105,10246,105,3,0,105
105,7559,105,4,0,105
105,13431,105,5,0,105
105,21417,105,6,0,105
105,4473,105,7,0,105
105,7456,105,8,0,105
105,21405,105,9,0,105
105,31717,105,10,0,105
105,26209,105,11,0,105
105,12748,105,12,0,105
105,47209,105,13,0,105
105,16797,105,14,0,105
106,24852,106,1,1,106
106,33159,106,2,0,106
106,39581,106,3,1,106
107,47626,107,1,1,107
107,7628,107,2,0,107
107,29118,107,3,0,107
107,49284,107,4,0,107
107,13780,107,5,0,107
108,38374,108,1,0,108
108,24367,108,2,0,108
108,20144,108,3,0,108
108,3765,108,4,0,108
109,29603,109,1,1,109
109,24852,109,2,1,109
109,11777,109,3,1,109
109,32864,109,4,1,109
109,32734,109,5,0,109
109,12464,109,6,1,109
109,21955,109,7,0,109
109,38508,109,8,1,109
109,33055,109,9,1,109
109,16797,109,10,1,109
110,8954,110,1,0,110
110,9804,110,2,0,110
110,14328,110,3,0,110
110,19532,110,4,0,110
110,25132,110,5,0,110
110,32338,110,6,0,110
110,47626,110,7,0,110
111,13176,111,1,0,111
111,11941,111,2,0,111
111,23339,111,3,0,111
111,24561,111,4,0,111
111,32239,111,5,0,111
111,42736,111,6,0,111
111,7175,111,7,0,111
111,5750,111,8,0,111
111,47209,111,9,0,111
111,26497,111,10,0,111
111,15290,111,11,0,111
111,47626,111,12,0,111
111,6758,111,13,0,111
111,43803,111,14,0,111
111,13870,111,15,0,111
111,18721,111,16,0,111
111,38508,111,17,0,111
111,41860,111,18,0,111
